marital,divorce,divorce_noanswer,divorce_ds_no,divorce_ds_yes,childs,childs_9,childs_8,childs_7,childs_6,childs_5,childs_4,childs_3,childs_2,childs_1,childs_0,age,educ,sex,race,race_other,race_black,race_white,relig,relig_internondenominational,relig_hinduism,relig_christian,relig_jewish,relig_dontknow,relig_orthodoxchristian,relig_catholic,relig_none,relig_protestant,relig_buddhism,relig_nativeamerican,relig_other,relig_noanswer,relig_muslim,relig_othereastern,xmovie,pornlaw,pornlaw_legal,pornlaw_dontknow,pornlaw_illegal,pornlaw_illegalillegal8,pornlaw_noanswer,hapmar
1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.7484055947676933,1.1891524843830437,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.16323671376461138,0.3029154384283144,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.5455651754710723,1.1891524843830437,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.246500688599584,-2.9466203967390263,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.8641722268931231,0.3029154384283144,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.5572413639144627,-1.7649710021327207,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.6014202096483104,-0.5833216075264149,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.3465345685106698,-0.8787339561779913,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.9916150474619434,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.238634312492412,2.075389530337773,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.15537033765743938,0.5983277870798909,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.15537033765743938,-1.1741463048295677,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.41025597879507997,0.3029154384283144,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-1.246500688599584,-0.2879092588748385,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.7288630302171307,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.8004508166087129,0.5983277870798909,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.22695812404902155,0.8937401357314673,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.0553364577463535,-1.1741463048295677,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.03579389319579108,0.3029154384283144,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.03579389319579108,-1.4695586534811442,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0474700816391815,-0.8787339561779913,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.7484055947676933,0.3029154384283144,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.6925505605904552,-0.2879092588748385,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.03579389319579108,0.8937401357314673,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.246500688599584,-1.1741463048295677,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.16323671376461138,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.0553364577463535,0.007503089776737961,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.15537033765743938,-2.65120804808745,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.21909174794184955,0.3029154384283144,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.9278936371775333,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.15537033765743938,-1.1741463048295677,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.22695812404902155,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.8563058507859511,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.03579389319579108,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.1749129022080018,-0.2879092588748385,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8004508166087129,0.3029154384283144,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.1111914919235917,0.8937401357314673,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.9278936371775333,-0.8787339561779913,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.47397738907949016,0.3029154384283144,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.6925505605904552,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.03579389319579108,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.8641722268931231,0.3029154384283144,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5455651754710723,0.8937401357314673,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.09951530348020123,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.7367294063243027,0.5983277870798909,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.3660771330612322,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.03579389319579108,-0.2879092588748385,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.2828131582262597,-0.5833216075264149,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.8004508166087129,0.8937401357314673,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.8641722268931231,0.3029154384283144,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.6092865857554824,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.47397738907949016,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.003291235905334,-1.4695586534811442,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.5572413639144627,-1.4695586534811442,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.2906795343334317,1.1891524843830437,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.35440094461784183,0.3029154384283144,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1.246500688599584,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.6846841844832832,-0.5833216075264149,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.9837486713547714,-0.8787339561779913,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.302355722776822,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.16323671376461138,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.3465345685106698,-0.8787339561779913,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.09164892737302922,-2.3557956994358737,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.47397738907949016,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.35440094461784183,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.9278936371775333,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.9395698256209237,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.6730079960398926,0.8937401357314673,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.6651416199327206,-0.2879092588748385,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.0474700816391815,-2.65120804808745,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.47397738907949016,0.8937401357314673,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.3465345685106698,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.35440094461784183,-0.5833216075264149,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.1749129022080018,-0.8787339561779913,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.7288630302171307,0.3029154384283144,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.35440094461784183,1.4845648330346202,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.6288291503060448,0.3029154384283144,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.418122354902252,0.007503089776737961,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.6730079960398926,-2.060383350784297,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.238634312492412,0.3029154384283144,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1.246500688599584,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.1190578680307637,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3.3414408518779473,0.007503089776737961,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.027927517088619076,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2.2581768770429744,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.8004508166087129,0.007503089776737961,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.6092865857554824,0.5983277870798909,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.5013863297372245,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.16323671376461138,0.8937401357314673,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.5013863297372245,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.15537033765743938,0.007503089776737961,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.35440094461784183,-0.5833216075264149,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.48184376518666217,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.7925844405015409,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.5013863297372245,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-0.22695812404902155,0.5983277870798909,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.22695812404902155,0.3029154384283144,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.0553364577463535,0.5983277870798909,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.41025597879507997,-0.5833216075264149,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.6014202096483104,0.5983277870798909,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.9278936371775333,0.3029154384283144,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.027927517088619076,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.15537033765743938,1.4845648330346202,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.9916150474619434,0.3029154384283144,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-1.1190578680307637,0.3029154384283144,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.0474700816391815,1.4845648330346202,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.8121270050521034,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.8641722268931231,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.4935199536300525,0.8937401357314673,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.47397738907949016,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.15537033765743938,-0.8787339561779913,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.6092865857554824,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.6288291503060448,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.9916150474619434,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.6730079960398926,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1.302355722776822,0.5983277870798909,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1.0553364577463535,0.3029154384283144,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.7925844405015409,-1.4695586534811442,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.21909174794184955,0.8937401357314673,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.5455651754710723,0.5983277870798909,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1.302355722776822,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.1190578680307637,-0.2879092588748385,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.4935199536300525,0.3029154384283144,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.15537033765743938,-0.2879092588748385,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.4376649194528144,-1.1741463048295677,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
